from_id,to_id,distance,walk_time,status
P0999,P0998,5,1,open
P1000,P0738,1,1,open
P1001,P0777,3,1,open
P1002,P0147,5,1,open
P1003,P0774,8,1,open
P1004,P0598,10,1,open
P1005,P0797,9,1,open
P1006,P0362,10,1,open
P1007,P0656,1,1,open
P1008,P0575,10,1,open
P1009,P0198,5,1,open
P1010,P0779,8,1,open
P1011,P0242,1,1,open
P1012,P0408,8,1,open
P1013,P0219,9,1,open
P1014,P1009,1,1,open
P1015,P0934,7,1,open
P1016,P0757,7,1,open
P1017,P0211,9,1,open
P1018,P1017,10,1,open
P1019,P0041,2,1,open
P1020,P0542,9,1,open
P1021,P0356,3,1,open
P1022,P0394,2,1,open
P1023,P0318,10,1,open
P1024,P0902,3,1,open
P1025,P0930,1,1,open
P1026,P0315,8,1,open
P1027,P0781,6,1,open
P1028,P0899,8,1,open
P1029,P0513,4,1,open
P1030,P0467,6,1,open
P1031,P0458,8,1,open
P1032,P1009,6,1,open
P1033,P0189,9,1,open
P1034,P0283,7,1,open
P1035,P0884,5,1,open
P1036,P0157,5,1,open
P1037,P0289,1,1,open
P1038,P0719,2,1,open
P1039,P0070,6,1,open
P1040,P0190,10,1,open
P1041,P0624,2,1,open
P1042,P0112,1,1,open
P1043,P1005,6,1,open
P1044,P0159,9,1,open
P1045,P0585,4,1,open
P1046,P0504,8,1,open
P1047,P0664,2,1,open
P1048,P0011,7,1,open
P1049,P0915,9,1,open
P1050,P0707,9,1,open
P1051,P0298,9,1,open
P1052,P0178,10,1,open
P1053,P0805,7,1,open
P1054,P0224,6,1,open
P1055,P0692,10,1,open
P1056,P1024,5,1,open
P1057,P0178,9,1,open
P1058,P0246,2,1,open
P1059,P0271,8,1,open
P1060,P0082,5,1,open
P1061,P0374,3,1,open
P1062,P0498,10,1,open
P1063,P0574,5,1,open
P1064,P0234,7,1,open
P1065,P0331,6,1,open
P1066,P0517,10,1,open
P1067,P0699,6,1,open
P1068,P0880,7,1,open
P1069,P0184,6,1,open
P1070,P0141,8,1,open
P1071,P0995,2,1,open
P1072,P0001,6,1,open
P1073,P0424,9,1,open
P1074,P0327,4,1,open
P1075,P0713,4,1,open
P1076,P0296,6,1,open
P1077,P0766,1,1,open
P1078,P0509,5,1,open
P1079,P0652,10,1,open
P1080,P0165,8,1,open
P1081,P0756,4,1,open
P1082,P0350,2,1,open
P1083,P0779,2,1,open
P1084,P0833,9,1,open
P1085,P0657,2,1,open
P1086,P0017,4,1,open
P1087,P0690,1,1,open
P1088,P0021,1,1,open
P1089,P0805,6,1,open
P1090,P0587,4,1,open
P1091,P0440,2,1,open
P1092,P0753,9,1,open
P1093,P0325,1,1,open
P1094,P0949,7,1,open
P1095,P0902,5,1,open
P1096,P0563,8,1,open
P1097,P0532,9,1,open
P1098,P0350,8,1,open
P1099,P0261,1,1,open
P1100,P1088,3,1,open
P1101,P0440,3,1,open
P1102,P0526,10,1,open
P1103,P0752,2,1,open
P1104,P0861,9,1,open
P1105,P0778,2,1,open
P1106,P0639,2,1,open
P1107,P0964,9,1,open
P1108,P0799,1,1,open
P1109,P0059,5,1,open
P1110,P1059,8,1,open
P1111,P0360,6,1,open
P1112,P0060,6,1,open
P1113,P0789,8,1,open
P1114,P0689,4,1,open
P1115,P0909,6,1,open
P1116,P1053,7,1,open
P1117,P1047,2,1,open
P1118,P1039,4,1,open
P1119,P0886,7,1,open
P1120,P0074,5,1,open
P1121,P0230,8,1,open
P1122,P1056,2,1,open
P1123,P0661,5,1,open
P1124,P1060,1,1,open
P1125,P0641,6,1,open
P1126,P1004,10,1,open
P1127,P0981,5,1,open
P1128,P0370,2,1,open
P1129,P0122,2,1,open
P1130,P0693,4,1,open
P1131,P0823,1,1,open
P1132,P0205,1,1,open
P1133,P0499,2,1,open
P1134,P0599,1,1,open
P1135,P0538,5,1,open
P1136,P0848,5,1,open
P1137,P0296,7,1,open
P1138,P0315,4,1,open
P1139,P0934,1,1,open
P1140,P0739,7,1,open
P1141,P0857,4,1,open
P1142,P0119,8,1,open
P1143,P0857,3,1,open
P1144,P1141,7,1,open
P1145,P0899,2,1,open
P1146,P1140,10,1,open
P1147,P0207,8,1,open
P1148,P0264,10,1,open
P1149,P0376,3,1,open
P1150,P0787,4,1,open
P1151,P0856,2,1,open
P1152,P1061,8,1,open
P1153,P0220,8,1,open
P1154,P0739,9,1,open
P1155,P0454,6,1,open
P1156,P0912,10,1,open
P1157,P0729,5,1,open
P1158,P1154,5,1,open
P1159,P1020,4,1,open
P1160,P0477,1,1,open
P1161,P0215,2,1,open
P1162,P0980,3,1,open
P1163,P0873,3,1,open
P1164,P0187,1,1,open
P1165,P0437,10,1,open
P1166,P0719,4,1,open
P1167,P0450,5,1,open
P1168,P1128,1,1,open
P1169,P0068,4,1,open
P1170,P1122,9,1,open
P1171,P1007,4,1,open
P1172,P0259,6,1,open
P1173,P0082,3,1,open
P1174,P1070,3,1,open
P1175,P0616,7,1,open
P1176,P0656,2,1,open
P1177,P0168,9,1,open
P1178,P1165,2,1,open
P1179,P0245,10,1,open
P1180,P0200,8,1,open
P1181,P0747,5,1,open
P1182,P0083,8,1,open
P1183,P0655,1,1,open
P1184,P0506,3,1,open
P1185,P0822,7,1,open
P1186,P0756,7,1,open
P1187,P1070,1,1,open
P1188,P1109,5,1,open
P1189,P0365,7,1,open
P1190,P0750,10,1,open
P1191,P0705,9,1,open
P1192,P0152,3,1,open
P1193,P1144,4,1,open
P1194,P0146,8,1,open
P1195,P1140,4,1,open
P1196,P0986,4,1,open
P1197,P1087,2,1,open
P1198,P0977,2,1,open
P1199,P1177,1,1,open
P1200,P1166,2,1,open
P1201,P0072,2,1,open
P1202,P0242,3,1,open
P1203,P1150,2,1,open
P1204,P0461,5,1,open
P1205,P0774,10,1,open
P1206,P0364,7,1,open
P1207,P0308,3,1,open
P1208,P0098,6,1,open
P1209,P0994,9,1,open
P1210,P0441,1,1,open
P1211,P0902,6,1,open
P1212,P0007,9,1,open
P1213,P0636,10,1,open
P1214,P0195,3,1,open
P1215,P0800,3,1,open
P1216,P0413,9,1,open
P1217,P0022,9,1,open
P1218,P0335,5,1,open
P1219,P0898,8,1,open
P1220,P0629,10,1,open
P1221,P0307,6,1,open
P1222,P0102,8,1,open
P1223,P0967,5,1,open
P1224,P0599,8,1,open
P1225,P1068,1,1,open
P1226,P0953,5,1,open
P1227,P0298,7,1,open
P1228,P0874,2,1,open
P1229,P1148,3,1,open
P1230,P0390,4,1,open
P1231,P0351,4,1,open
P1232,P0066,1,1,open
P1233,P0087,5,1,open
P1234,P0453,6,1,open
P1235,P0227,2,1,open
P1236,P0943,3,1,open
P1237,P0470,9,1,open
P1238,P0818,2,1,open
P1239,P0130,4,1,open
P1240,P0297,8,1,open
P1241,P0584,9,1,open
P1242,P1014,5,1,open
P1243,P0498,7,1,open
P1244,P0226,8,1,open
P1245,P0099,6,1,open
P1246,P0761,7,1,open
P1247,P1201,8,1,open
P1248,P0379,3,1,open
P1249,P1183,8,1,open
P1250,P0308,1,1,open
P1251,P0462,1,1,open
P1252,P0552,9,1,open
P1253,P0243,1,1,open
P1254,P1186,9,1,open
P1255,P0871,8,1,open
P1256,P0807,1,1,open
P1257,P0830,7,1,open
P1258,P1037,4,1,open
P1259,P0052,1,1,open
P1260,P1118,5,1,open
P1261,P0861,7,1,open
P1262,P0920,9,1,open
P1263,P0801,7,1,open
P1264,P0544,7,1,open
P1265,P0841,1,1,open
P1266,P0898,4,1,open
P1267,P0126,1,1,open
P1268,P0072,9,1,open
P1269,P0081,9,1,open
P1270,P0305,5,1,open
P1271,P0494,6,1,open
P1272,P0825,4,1,open
P1273,P0736,5,1,open
P1274,P0647,10,1,open
P1275,P0123,9,1,open
P1276,P0996,4,1,open
P1277,P0176,5,1,open
P1278,P0396,7,1,open
P1279,P1246,1,1,open
P1280,P0483,2,1,open
P1281,P0570,8,1,open
P1282,P0082,5,1,open
P1283,P0768,2,1,open
P1284,P0715,2,1,open
P1285,P0861,9,1,open
P1286,P0208,7,1,open
P1287,P1261,9,1,open
P1288,P0571,6,1,open
P1289,P0821,4,1,open
P1290,P0631,10,1,open
P1291,P1175,5,1,open
P1292,P0122,4,1,open
P1293,P1095,9,1,open
P1294,P1071,2,1,open
P1295,P1162,4,1,open
P1296,P0617,3,1,open
P1297,P0941,10,1,open
P1298,P0347,2,1,open
P1299,P0803,9,1,open
P1300,P1054,10,1,open
P1301,P0356,7,1,open
P1302,P0270,2,1,open
P1303,P0918,4,1,open
P1304,P0218,2,1,open
P1305,P0380,1,1,open
P1306,P0976,9,1,open
P1307,P0272,4,1,open
P1308,P0158,4,1,open
P1309,P0327,7,1,open
P1310,P1146,3,1,open
P1311,P1027,7,1,open
P1312,P1161,9,1,open
P1313,P0900,3,1,open
P1314,P0798,8,1,open
P1315,P0108,2,1,open
P1316,P0483,8,1,open
P1317,P0514,9,1,open
P1318,P1136,2,1,open
P1319,P0684,5,1,open
P1320,P0140,7,1,open
P1321,P1308,8,1,open
P1322,P0041,1,1,open
P1323,P0932,8,1,open
P1324,P0439,7,1,open
P1325,P0743,3,1,open
P1326,P0464,6,1,open
P1327,P0343,4,1,open
P1328,P0029,3,1,open
P1329,P0290,10,1,open
P1330,P0785,6,1,open
P1331,P0275,10,1,open
P1332,P0099,5,1,open
P1333,P1039,5,1,open
P1334,P1106,9,1,open
P1335,P1120,4,1,open
P1336,P0701,8,1,open
P1337,P0473,7,1,open
P1338,P1187,1,1,open
P1339,P0296,2,1,open
P1340,P0150,10,1,open
P1341,P0333,7,1,open
P1342,P1214,3,1,open
P1343,P0389,1,1,open
P1344,P0455,8,1,open
P1345,P0508,4,1,open
P1346,P0902,3,1,open
P1347,P1213,5,1,open
P1348,P0441,9,1,open
P1349,P0423,6,1,open
P1350,P0042,9,1,open
P1351,P0337,6,1,open
P1352,P0715,3,1,open
P1353,P0377,1,1,open
P1354,P0721,8,1,open
P1355,P0375,6,1,open
P1356,P1105,8,1,open
P1357,P0789,4,1,open
P1358,P0973,4,1,open
P1359,P0554,2,1,open
P1360,P0930,6,1,open
P1361,P0993,2,1,open
P1362,P0475,10,1,open
P1363,P0449,3,1,open
P1364,P0960,5,1,open
P1365,P0517,3,1,open
P1366,P0140,7,1,open
P1367,P1293,1,1,open
P1368,P0037,9,1,open
P1369,P0747,10,1,open
P1370,P0985,2,1,open
P1371,P1205,8,1,open
P1372,P1226,1,1,open
P1373,P1367,3,1,open
P1374,P0900,7,1,open
P1375,P0090,10,1,open
P1376,P0222,7,1,open
P1377,P1052,9,1,open
P1378,P0265,8,1,open
P1379,P0694,7,1,open
P1380,P0461,9,1,open
P1381,P0741,3,1,open
P1382,P0954,10,1,open
P1383,P1371,6,1,open
P1384,P0188,1,1,open
P1385,P0989,6,1,open
P1386,P0732,1,1,open
P1387,P0436,6,1,open
P1388,P0965,6,1,open
P1389,P0811,8,1,open
P1390,P0301,7,1,open
P1391,P0223,3,1,open
P1392,P0800,10,1,open
P1393,P1077,6,1,open
P1394,P1188,6,1,open
P1395,P1247,2,1,open
P1396,P0886,8,1,open
P1397,P1118,9,1,open
P1398,P0796,4,1,open
P1399,P0040,10,1,open
P1400,P0014,5,1,open
P1401,P0523,7,1,open
P1402,P0934,2,1,open
P1403,P0924,7,1,open
P1404,P1291,9,1,open
P1405,P1218,5,1,open
P1406,P0684,1,1,open
P1407,P0123,4,1,open
P1408,P1273,3,1,open
P1409,P0016,2,1,open
P1410,P0598,2,1,open
P1411,P0636,4,1,open
P1412,P0918,7,1,open
P1413,P0693,9,1,open
P1414,P0850,2,1,open
P1415,P0244,8,1,open
P1416,P1309,9,1,open
P1417,P0984,1,1,open
P1418,P1370,7,1,open
P1419,P0447,8,1,open
P1420,P1347,1,1,open
P1421,P0282,9,1,open
P1422,P0708,10,1,open
P1423,P0756,10,1,open
P1424,P0078,7,1,open
P1425,P0715,6,1,open
P1426,P1414,8,1,open
P1427,P0878,7,1,open
P1428,P0002,9,1,open
P1429,P0318,9,1,open
P1430,P0489,4,1,open
P1431,P0553,2,1,open
P1432,P0074,2,1,open
P1433,P0133,6,1,open
P1434,P0691,4,1,open
P1435,P0058,5,1,open
P1436,P1031,9,1,open
P1437,P0201,8,1,open
P1438,P0332,2,1,open
P1439,P0146,5,1,open
P1440,P0998,3,1,open
P1441,P1225,4,1,open
P1442,P1111,5,1,open
P1443,P0277,3,1,open
P1444,P1288,3,1,open
P1445,P0696,2,1,open
P1446,P0598,7,1,open
P1447,P1089,2,1,open
P1448,P0908,10,1,open
P1449,P1138,9,1,open
P1450,P0717,9,1,open
P1451,P0478,6,1,open
P1452,P1333,5,1,open
P1453,P0248,2,1,open
P1454,P0809,7,1,open
P1455,P0585,10,1,open
P1456,P0136,1,1,open
P1457,P0920,6,1,open
P1458,P0507,9,1,open
P1459,P1283,2,1,open
P1460,P1105,10,1,open
P1461,P0735,4,1,open
P1462,P1365,7,1,open
P1463,P0856,8,1,open
P1464,P1264,3,1,open
P1465,P0459,5,1,open
P1466,P0030,7,1,open
P1467,P0252,5,1,open
P1468,P1082,8,1,open
P1469,P1247,7,1,open
P1470,P1161,9,1,open
P1471,P0393,4,1,open
P1472,P0784,2,1,open
P1473,P0452,10,1,open
P1474,P0568,6,1,open
P1475,P0905,8,1,open
P1476,P0465,3,1,open
P1477,P0536,8,1,open
P1478,P0686,5,1,open
P1479,P0636,5,1,open
P1480,P1170,3,1,open
P1481,P0673,10,1,open
P1482,P0578,7,1,open
P1483,P1459,8,1,open
P1484,P0579,1,1,open
P1485,P0684,4,1,open
P1486,P0285,7,1,open
P1487,P0846,7,1,open
P1488,P0146,8,1,open
P1489,P0378,1,1,open
P1490,P0384,7,1,open
P1491,P0702,5,1,open
P1492,P0204,10,1,open
P1493,P1220,6,1,open
P1494,P0759,4,1,open
P1495,P1229,2,1,open
P1496,P0204,9,1,open
P1497,P1279,2,1,open
P1498,P0996,3,1,open
P1499,P0138,1,1,open
P1500,P0617,10,1,open
P1501,P0913,10,1,open
P1502,P1176,5,1,open
P1503,P0988,2,1,open
P1504,P0784,7,1,open
P1505,P1077,1,1,open
P1506,P0953,6,1,open
P1507,P0949,7,1,open
P1508,P0795,1,1,open
P1509,P1008,1,1,open
P1510,P0888,10,1,open
P1511,P1058,5,1,open
P1512,P1401,10,1,open
P1513,P1046,3,1,open
P1514,P1370,4,1,open
P1515,P0061,1,1,open
P1516,P0310,10,1,open
P1517,P0849,1,1,open
P1518,P0943,9,1,open
P1519,P0274,2,1,open
P1520,P0952,6,1,open
P1521,P0752,9,1,open
P1522,P1198,3,1,open
P1523,P0237,1,1,open
P1524,P0783,2,1,open
P1525,P0655,9,1,open
P1526,P0331,4,1,open
P1527,P1138,8,1,open
P1528,P1316,1,1,open
P1529,P0880,6,1,open
P1530,P1383,7,1,open
P1531,P0792,4,1,open
P1532,P0944,5,1,open
P1533,P0971,2,1,open
P1534,P1173,3,1,open
P1535,P0984,5,1,open
P1536,P1098,5,1,open
P1537,P1064,6,1,open
P1538,P0433,8,1,open
P1539,P1032,2,1,open
P1540,P0408,9,1,open
P1541,P0817,2,1,open
P1542,P1427,8,1,open
P1543,P0291,2,1,open
P1544,P0272,4,1,open
P1545,P0919,7,1,open
P1546,P1103,3,1,open
P1547,P0076,9,1,open
P1548,P1428,7,1,open
P1549,P1245,6,1,open
P1550,P0396,4,1,open
P1551,P0678,4,1,open
P1552,P0942,8,1,open
P1553,P1230,5,1,open
P1554,P0471,2,1,open
P1555,P0873,8,1,open
P1556,P0583,6,1,open
P1557,P1225,3,1,open
P1558,P0202,5,1,open
P1559,P0995,6,1,open
P1560,P1503,9,1,open
P1561,P0662,5,1,open
P1562,P0668,6,1,open
P1563,P0907,5,1,open
P1564,P0315,7,1,open
P1565,P0491,8,1,open
P1566,P1050,1,1,open
P1567,P1241,10,1,open
P1568,P0108,10,1,open
P1569,P0031,7,1,open
P1570,P0943,7,1,open
P1571,P0120,5,1,open
P1572,P0583,10,1,open
P1573,P0060,2,1,open
P1574,P1526,5,1,open
P1575,P1093,7,1,open
P1576,P1163,8,1,open
P1577,P0535,4,1,open
P1578,P0477,7,1,open
P1579,P0600,4,1,open
P1580,P0427,5,1,open
P1581,P1308,1,1,open
P1582,P1262,4,1,open
P1583,P1302,5,1,open
P1584,P0213,5,1,open
P1585,P0514,2,1,open
P1586,P0438,1,1,open
P1587,P0112,5,1,open
P1588,P0113,5,1,open
P1589,P1006,4,1,open
P1590,P0080,2,1,open
P1591,P1589,3,1,open
P1592,P1252,10,1,open
P1593,P1409,3,1,open
P1594,P0785,7,1,open
P1595,P0380,6,1,open
P1596,P0939,7,1,open
P1597,P0376,3,1,open
P1598,P0524,6,1,open
P1599,P0364,2,1,open
P1600,P0417,10,1,open
P1601,P0602,10,1,open
P1602,P1381,6,1,open
P1603,P0587,1,1,open
P1604,P0502,5,1,open
P1605,P1001,10,1,open
P1606,P0307,5,1,open
P1607,P0892,9,1,open
P1608,P0831,9,1,open
P1609,P0639,3,1,open
P1610,P1450,8,1,open
P1611,P0865,3,1,open
P1612,P1574,5,1,open
P1613,P1385,9,1,open
P1614,P1349,1,1,open
P1615,P0507,6,1,open
P1616,P1614,2,1,open
P1617,P0221,7,1,open
P1618,P0853,1,1,open
P1619,P0777,5,1,open
P1620,P0123,9,1,open
P1621,P1246,7,1,open
P1622,P0626,2,1,open
P1623,P1293,6,1,open
P1624,P0579,1,1,open
P1625,P1313,7,1,open
P1626,P0967,1,1,open
P1627,P1118,2,1,open
P1628,P0853,1,1,open
P1629,P0737,8,1,open
P1630,P1036,5,1,open
P1631,P0625,4,1,open
P1632,P0614,5,1,open
P1633,P0963,1,1,open
P1634,P0330,10,1,open
P1635,P1351,7,1,open
P1636,P0998,3,1,open
P1637,P1073,8,1,open
P1638,P0546,5,1,open
P1639,P0965,10,1,open
P1640,P1481,2,1,open
P1641,P0773,2,1,open
P1642,P0632,8,1,open
P1643,P0330,4,1,open
P1644,P0315,2,1,open
P1645,P0793,6,1,open
P1646,P0570,5,1,open
P1647,P1084,9,1,open
P1648,P1058,7,1,open
P1649,P1476,10,1,open
P1650,P0704,7,1,open
P1651,P0418,7,1,open
P1652,P0031,5,1,open
P1653,P0035,2,1,open
P1654,P0223,1,1,open
P1655,P0831,4,1,open
P1656,P1241,1,1,open
P1657,P1418,3,1,open
P1658,P0852,10,1,open
P1659,P0942,2,1,open
P1660,P1089,5,1,open
P1661,P0795,1,1,open
P1662,P0358,9,1,open
P1663,P0263,8,1,open
P1664,P0973,9,1,open
P1665,P1008,4,1,open
P1666,P0906,9,1,open
P1667,P0139,8,1,open
P1668,P0540,5,1,open
P1669,P0826,9,1,open
P1670,P0099,1,1,open
P1671,P0676,7,1,open
P1672,P0589,2,1,open
P1673,P0161,5,1,open
P1674,P0230,6,1,open
P1675,P1624,8,1,open
P1676,P0663,2,1,open
P1677,P0640,2,1,open
P1678,P0131,4,1,open
P1679,P1472,5,1,open
P1680,P0209,5,1,open
P1681,P1387,6,1,open
P1682,P0552,5,1,open
P1683,P1487,9,1,open
P1684,P1140,6,1,open
P1685,P0055,5,1,open
P1686,P1609,2,1,open
P1687,P0319,9,1,open
P1688,P0896,5,1,open
P1689,P0892,10,1,open
P1690,P1526,4,1,open
P1691,P0821,2,1,open
P1692,P0767,5,1,open
P1693,P1091,3,1,open
P1694,P1433,3,1,open
P1695,P0894,1,1,open
P1696,P1249,5,1,open
P1697,P0870,2,1,open
P1698,P0467,7,1,open
P1699,P0976,3,1,open
P1700,P1546,3,1,open
P1701,P1179,7,1,open
P1702,P1620,5,1,open
P1703,P0876,6,1,open
P1704,P1078,10,1,open
P1705,P0045,1,1,open
P1706,P0545,7,1,open
P1707,P0722,2,1,open
P1708,P1036,8,1,open
P1709,P1017,4,1,open
P1710,P1291,9,1,open
P1711,P1120,8,1,open
P1712,P1154,6,1,open
P1713,P0484,2,1,open
P1714,P1216,7,1,open
P1715,P1713,7,1,open
P1716,P0268,7,1,open
P1717,P1167,4,1,open
P1718,P0416,2,1,open
P1719,P0505,5,1,open
P1720,P1665,5,1,open
P1721,P0615,7,1,open
P1722,P0423,2,1,open
P1723,P1479,3,1,open
P1724,P0381,4,1,open
P1725,P0136,1,1,open
P1726,P0858,9,1,open
P1727,P0309,8,1,open
P1728,P1265,7,1,open
P1729,P1188,10,1,open
P1730,P1591,7,1,open
P1731,P1580,3,1,open
P1732,P0112,1,1,open
P1733,P0216,4,1,open
P1734,P1694,7,1,open
P1735,P1613,1,1,open
P1736,P1549,5,1,open
P1737,P0151,4,1,open
P1738,P0688,10,1,open
P1739,P0567,5,1,open
P1740,P1257,1,1,open
P1741,P0079,5,1,open
P1742,P1079,2,1,open
P1743,P0108,2,1,open
P1744,P0313,10,1,open
P1745,P1023,1,1,open
P1746,P0487,5,1,open
P1747,P1065,5,1,open
P1748,P1378,4,1,open
P1749,P0416,3,1,open
P1750,P0804,8,1,open
P1751,P1161,10,1,open
P1752,P0915,2,1,open
P1753,P0136,3,1,open
P1754,P0162,2,1,open
P1755,P0526,1,1,open
P1756,P0619,6,1,open
P1757,P0502,3,1,open
P1758,P1124,1,1,open
P1759,P0416,10,1,open
P1760,P1134,10,1,open
P1761,P0138,10,1,open
P1762,P0736,3,1,open
P1763,P1359,1,1,open
P1764,P0485,9,1,open
P1765,P0407,3,1,open
P1766,P0735,5,1,open
P1767,P0211,3,1,open
P1768,P0708,9,1,open
P1769,P1126,6,1,open
P1770,P1168,5,1,open
P1771,P0797,9,1,open
P1772,P0616,8,1,open
P1773,P0482,1,1,open
P1774,P1634,3,1,open
P1775,P1233,7,1,open
P1776,P0846,10,1,open
P1777,P0144,7,1,open
P1778,P0322,3,1,open
P1779,P1567,10,1,open
P1780,P0853,8,1,open
P1781,P1754,4,1,open
P1782,P0718,1,1,open
P1783,P0344,9,1,open
P1784,P1579,6,1,open
P1785,P1196,5,1,open
P1786,P0620,3,1,open
P1787,P1667,1,1,open
P1788,P1752,8,1,open
P1789,P1777,7,1,open
P1790,P0742,1,1,open
P1791,P0052,10,1,open
P1792,P1210,4,1,open
P1793,P1304,6,1,open
P1794,P1260,2,1,open
P1795,P0723,8,1,open
P1796,P0593,8,1,open
P1797,P0259,7,1,open
P1798,P1019,10,1,open
P1799,P1033,10,1,open
P1800,P0920,8,1,open
P1801,P1649,7,1,open
P1802,P1549,2,1,open
P1803,P1141,6,1,open
P1804,P1653,9,1,open
P1805,P0860,8,1,open
P1806,P1155,8,1,open
P1807,P0526,9,1,open
P1808,P0847,1,1,open
P1809,P0387,8,1,open
P1810,P1318,5,1,open
P1811,P0243,10,1,open
P1812,P0074,4,1,open
P1813,P1315,10,1,open
P1814,P1391,1,1,open
P1815,P1400,10,1,open
P1816,P0779,1,1,open
P1817,P0245,7,1,open
P1818,P1030,7,1,open
P1819,P0270,4,1,open
P1820,P1760,10,1,open
P1821,P1162,6,1,open
P1822,P0789,7,1,open
P1823,P1820,4,1,open
P1824,P1540,7,1,open
P1825,P0353,7,1,open
P1826,P1161,3,1,open
P1827,P0959,2,1,open
P1828,P1594,9,1,open
P1829,P0809,6,1,open
P1830,P0066,2,1,open
P1831,P1760,3,1,open
P1832,P1820,7,1,open
P1833,P0266,5,1,open
P1834,P0937,4,1,open
P1835,P1188,2,1,open
P1836,P0535,4,1,open
P1837,P1610,2,1,open
P1838,P1007,8,1,open
P1839,P1447,5,1,open
P1840,P0097,5,1,open
P1841,P0527,6,1,open
P1842,P0578,4,1,open
P1843,P1096,8,1,open
P1844,P1653,9,1,open
P1845,P1247,10,1,open
P1846,P1752,1,1,open
P1847,P0046,3,1,open
P1848,P1792,10,1,open
P1849,P1291,3,1,open
P1850,P0789,1,1,open
P1851,P1148,7,1,open
P1852,P0040,3,1,open
P1853,P1232,5,1,open
P1854,P1065,6,1,open
P1855,P0780,7,1,open
P1856,P1455,2,1,open
P1857,P0230,2,1,open
P1858,P1062,10,1,open
P1859,P0160,1,1,open
P1860,P0444,5,1,open
P1861,P0966,1,1,open
P1862,P0061,9,1,open
P1863,P1006,3,1,open
P1864,P0611,6,1,open
P1865,P1678,8,1,open
P1866,P0829,5,1,open
P1867,P0081,8,1,open
P1868,P1485,9,1,open
P1869,P0892,3,1,open
P1870,P1597,10,1,open
P1871,P1644,9,1,open
P1872,P1685,1,1,open
P1873,P0647,9,1,open
P1874,P0380,1,1,open
P1875,P1251,3,1,open
P1876,P0600,7,1,open
P1877,P0277,8,1,open
P1878,P1507,3,1,open
P1879,P1767,5,1,open
P1880,P1532,7,1,open
P1881,P1766,10,1,open
P1882,P0645,7,1,open
P1883,P0556,1,1,open
P1884,P1223,2,1,open
P1885,P1343,9,1,open
P1886,P1483,10,1,open
P1887,P1851,2,1,open
P1888,P1786,4,1,open
P1889,P1154,4,1,open
P1890,P1083,8,1,open
P1891,P0202,10,1,open
P1892,P0317,9,1,open
P1893,P0267,3,1,open
P1894,P0913,5,1,open
P1895,P0170,8,1,open
P1896,P1302,9,1,open
P1897,P0928,9,1,open
P1898,P1635,1,1,open
P1899,P1335,3,1,open
P1900,P0961,3,1,open
P1901,P0919,4,1,open
P1902,P0057,4,1,open
P1903,P1360,5,1,open
P1904,P1288,2,1,open
P1905,P0711,9,1,open
P1906,P1509,1,1,open
P1907,P1845,5,1,open
P1908,P1515,5,1,open
P1909,P0445,3,1,open
P1910,P0907,4,1,open
P1911,P1285,3,1,open
P1912,P0060,4,1,open
P1913,P0514,9,1,open
P1914,P0809,10,1,open
P1915,P0069,2,1,open
P1916,P0340,3,1,open
P1917,P0750,5,1,open
P1918,P1120,9,1,open
P1919,P0642,4,1,open
P1920,P1471,4,1,open
P1921,P0189,10,1,open
P1922,P1405,3,1,open
P1923,P0701,9,1,open
P1924,P0605,9,1,open
P1925,P1358,5,1,open
P1926,P1431,6,1,open
P1927,P0714,6,1,open
P1928,P0944,7,1,open
P1929,P1521,4,1,open
P1930,P1270,5,1,open
P1931,P0245,9,1,open
P1932,P1459,9,1,open
P1933,P1404,10,1,open
P1934,P0384,7,1,open
P1935,P1009,6,1,open
P1936,P0111,8,1,open
P1937,P0593,6,1,open
P1938,P0427,2,1,open
P1939,P1702,9,1,open
P1940,P1433,4,1,open
P1941,P1168,10,1,open
P1942,P1635,10,1,open
P1943,P0258,8,1,open
P1944,P0440,10,1,open
P1945,P1658,10,1,open
P1946,P1566,3,1,open
P1947,P0831,10,1,open
P1948,P1295,5,1,open
P1949,P1768,4,1,open
P1950,P1918,3,1,open
P1951,P0591,1,1,open
P1952,P0360,7,1,open
P1953,P1591,4,1,open
P1954,P1677,7,1,open
P1955,P1064,10,1,open
P1956,P1719,2,1,open
P1957,P0904,6,1,open
P1958,P0857,9,1,open
P1959,P0492,1,1,open
P1960,P1167,9,1,open
P1961,P1692,4,1,open
P1962,P1408,1,1,open
P1963,P0792,8,1,open
P1964,P0428,1,1,open
P1965,P0102,1,1,open
P1966,P1896,3,1,open
P1967,P0448,4,1,open
P1968,P0635,6,1,open
P1969,P1744,1,1,open
P1970,P1134,9,1,open
P1971,P0038,7,1,open
P1972,P1836,2,1,open
P1973,P0064,4,1,open
P1974,P1443,3,1,open
P1975,P1121,3,1,open
P1976,P1093,4,1,open
P1977,P0296,9,1,open
P1978,P0125,8,1,open
P1979,P0475,10,1,open
P1980,P0803,2,1,open
P1981,P1450,10,1,open
P1982,P0062,9,1,open
P1983,P0674,10,1,open
P1984,P0993,5,1,open
P1985,P0217,2,1,open
P1986,P0014,5,1,open
P1987,P1224,2,1,open
P1988,P0631,6,1,open
P1989,P1214,5,1,open
P1990,P1763,2,1,open
P1991,P0151,8,1,open
P1992,P1437,7,1,open
P1993,P1081,10,1,open
P1994,P1649,9,1,open
P1995,P0836,3,1,open
P1996,P0850,2,1,open
